Asset ID,Title,Thumbnail URL,Downloads,Downloads/Month,Creator,Creator ID,Category,Media Type,Content Type,Premium,Dimensions,Creation Date,Keywords,Adobe Stock URL
1934082223,"Serious male technician in hard hat and safety gear inspects industrial pipes and processing equipment in a chemical plant or oil refinery at sunset",https://t3.ftcdn.net/jpg/19/34/08/22/240_F_1934082223_U73HRWmrTDnGMEdZePGe1pcvcC7cr5O4.jpg,1,1,"Oleksandr",209031060,"Industry",Illustration,image/jpeg,Standard,6144 x 3504,3 Mar 2026,"engineer, men at work, technician, manual, labor, worked, inspect, control, manufacture, industry, factory, plant, refinery, pipeline, metal, structure, equipment, machine, tool, process, production, energy, oil, gas, future, development, technology, safety, protection, professional, serious, sharpened, condensed, gold, yellow, orange, bright, sunset, dawn, day, industrial, modern, commercial",https://stock.adobe.com/stock-photo/id/1934082223
1902153124,"Cross-Sectional View of Soil Ecosystem: Plant Roots, Earthworms, and Fertile Ground for Sustainable Agriculture and Environmental Health in a Natural Setting",https://t4.ftcdn.net/jpg/19/02/15/31/240_F_1902153124_HTod852DoYDmD0PO14bSMiQ2MWgVqUUR.jpg,1,0.9,"Oleksandr",209031060,"Plants and Flowers",Illustration,image/jpeg,Standard,6144 x 3504,5 Feb 2026,"dirtied, earthworm, root, plant, cross, section, garden, agriculture, organic, sustainable, ecosystem, nature, growth, fertile, ground, brown, green, environment, health, nutrient, life, biology, science, study, close, up, natural, detail, underground, farm, farming, crop, cultivation, illustration, educational, diagram, depth, earth, worm, dig, crawl, burrow, layer",https://stock.adobe.com/stock-photo/id/1902153124
1923688040,"A close-up shot of a hand attempting to plug an electrical cord into a wall socket, resulting in dangerous sparks and a potential short circuit",https://t3.ftcdn.net/jpg/19/23/68/80/240_F_1923688040_DV4X0nrN0gQY1COFI06bRGiJgNIh2Uh2.jpg,1,1,"Oleksandr",209031060,"Lifestyle",Illustration,image/jpeg,Standard,6144 x 3504,23 Feb 2026,"hand, plug, cord, mains outlet, electric, power, spark, danger, safety, hazard, malfunction, accident, short, circuit, energy, problem, issue, repair, home, house, interior, wall, technology, concept, caution, risk, warning, bright, light, fire, electricity, bankruptcy, equipment, connection, consumer, device, urgent, crisis, adult, person, brown, white, yellow, blue, grey",https://stock.adobe.com/stock-photo/id/1923688040
1910888621,"Construction Worker Cleaning Dust with Industrial Vacuum in Building Interior. Safety Gear, Protective Clothing & Renovation Project: Focus, Grit, and Hard Work",https://t3.ftcdn.net/jpg/19/10/88/86/240_F_1910888621_9POL7rwDzUjv603OqjoHcUgGiH4qPHrl.jpg,1,1,"Oleksandr",209031060,"Industry",Illustration,image/jpeg,Standard,6144 x 3504,12 Feb 2026,"construction, men at work, clean, dust, industrial, vacuum, building, interior, safety, gear, protective, clothing, renovation, project, sharpened, grit, hard, work, occupation, male, man, helmet, vest, concrete, floor, job, site, improve, equipment, tool, indoor, day, labor, 1, person, uniform, structure, remodel, maintain, professional, skill, applying, earn, perform, restore",https://stock.adobe.com/stock-photo/id/1910888621
1930571072,"Professional man sign document. Gear and checkmark icon floating above suggest quality control, business assurance, project management on desk with laptop and financial reports",https://t3.ftcdn.net/jpg/19/30/57/10/240_F_1930571072_uW5bqg26jOvusyNJmylgFREgPVZkRmZZ.jpg,1,1,"Oleksandr",209031060,"Business",Photo,image/jpeg,Standard,6144 x 3504,28 Feb 2026,"professional, signs, document, gear, checkmark, icon, quality, control, assurance, business, management, desk, laptop, report, finance, agreements, contract, approve, success, efficiency, compliance, office, corporate, strategy, planning, solution, sharpened, modern, technology, trust, pen, paper, work, adult, male, city, skyline, bright, blue, white, light, banking, consulting, innovation",https://stock.adobe.com/stock-photo/id/1930571072
1909640653,"Artisan Pouring Liquid into Soap Mold for Crafting on a Wooden Table: A Detailed Process Displaying Handmade Soap Making Techniques, Ingredients, and Tools",https://t3.ftcdn.net/jpg/19/09/64/06/240_F_1909640653_fIH5eYkvO785MWO72WLrW816fVs4vdjF.jpg,1,1,"Oleksandr",209031060,"Food",Illustration,image/jpeg,Standard,6144 x 3504,11 Feb 2026,"soap, making, craft, hand-made, artisan, molded, pour, liquid, yellow, table, wooden, essential, oil, natural, ingredient, process, bricolage, hobby, creative, studio, indoor, beauty, product, small, business, tutorial, blog, advertisement, warmth, lifestyle, equipment, preparing, treatment, aromatherapy, organic, bar, cleansing, rustic, closeup, person, body, care",https://stock.adobe.com/stock-photo/id/1909640653
1925506248,"Empty Patient Room with Mobility Aid, Bed, and Armchair Bathed in Golden Sunlight, Reflecting Calm Recovery and Support Environment",https://t3.ftcdn.net/jpg/19/25/50/62/240_F_1925506248_SVJgbblE4Eji66MqcYrBFOBwUFgTB7Yd.jpg,1,1,"Oleksandr",209031060,"Hobbies and Leisure",Photo,image/jpeg,Standard,6144 x 3504,24 Feb 2026,"mobility, aid, assist, device, walker, medicals, health care, recovery, rehabilitation, elderly, senior, care, room, patient, hospital, clinic, nursing, home, bed, furniture, chair, armchair, interior, empty, still, life, indoor, sunlight, light, gold, wood, floor, warm, calm, peaceful, support, comfort, wellness, health, assistance, accessible, disability, equipment, therapy, living",https://stock.adobe.com/stock-photo/id/1925506248
1904790004,"Silhouette of a Man Dissolving into Particles at Sunset: A Metaphor for Change, Loss, and the Ephemeral Nature of Existence, Set Against a Vivid Orange Sky",https://t3.ftcdn.net/jpg/19/04/79/00/240_F_1904790004_lkzHmPlu7fOYCZkJ8IfuoKCnZgTKa82J.jpg,2,1.9,"Oleksandr",209031060,"Hobbies and Leisure",Illustration,image/jpeg,Standard,6144 x 3504,7 Feb 2026,"man, silhouette, sunset, particle, dissolve, transformation, change, loss, transition, ephemeral, nature, orange, sky, light, shadow, field, sun, horizon, racked, alone, melancholy, mood, contemplation, introspection, art, digital, abstract, concept, end, future, past, present, moment, dust, wind, motion, withering, dark, warm, evening, dusk, solitude, texture",https://stock.adobe.com/stock-photo/id/1904790004
1910897869,"A Wooden Podium With Microphones Before Countless American Flags Beckoning Patriotic Speeches, Inspiring Democracy, and Conveying Steadfast Resolve and National Pride",https://t3.ftcdn.net/jpg/19/10/89/78/240_F_1910897869_pcdkWaGRdTQAs6yhzeYV42MhCgChfq5Y.jpg,1,1,"Oleksandr",209031060,"Hobbies and Leisure",Illustration,image/jpeg,Standard,6144 x 3504,12 Feb 2026,"dais, microphone, flag, american, united, state, america, us, nation, national, patriotic, patriotism, speech, politic, government, democracy, flag, star, stripes, red, white, blue, memorial, day, holiday, honour, remember, freedom, liberty, veteran, memorial, celebration, ceremony, event, speaker, address, policy, leadership, resolve, pride, wooden, background, country, symbol, wave",https://stock.adobe.com/stock-photo/id/1910897869
1902156074,"Rows of Pharmaceutical Syrup Bottles on a Conveyor Belt: Streamlining Production and Ensuring Consistent Quality in Medicine Manufacturing, Healthcare Industry",https://t3.ftcdn.net/jpg/19/02/15/60/240_F_1902156074_92y7uisEjPJFKFdG8zVkNoouaAjtqLYs.jpg,1,0.9,"Oleksandr",209031060,"Science",Photo,image/jpeg,Standard,6144 x 3504,5 Feb 2026,"pharmaceutical, sirup, bottle, conveyer, belt, production, manufacturing, medicine, health care, industry, automation, liquid, amber, glasses, white, cap, row, line, factory, equipment, technology, science, research, medicals, health, treatment, drug, process, facility, clean, modern, precision, consistent, quality, supply, massa, distribution, cardboard box, order, transport, machine, mechanic, steel, close, move",https://stock.adobe.com/stock-photo/id/1902156074
1925507022,"Colorful recycle bins stand prominently in the foreground, symbolizing sustainability efforts during a modern diverse business team meeting in a bright office",https://t3.ftcdn.net/jpg/19/25/50/70/240_F_1925507022_MvGfC4qksx2k827QuYRMOr4ok6sbv7SU.jpg,1,1,"Oleksandr",209031060,"The Environment",Photo,image/jpeg,Standard,6144 x 3504,24 Feb 2026,"reusing, bin, recycling, sustainability, eco, friendly, environment, green, office, meeting, team, business, corporate, diverse, people, presentation, collaboration, workplace, discussion, conference, yellow, blue, red, colours, plastic, waste, management, future, responsibility, modern, bright, daylight, indoor, professional, strategy, innovation, conversation, planet, global, solution, reduce, reuse, sort, sharpened",https://stock.adobe.com/stock-photo/id/1925507022
1908100551,"Healthcare Professional Administering Respiratory Therapy to Patient in Hospital Setting for Diagnosis and Treatment of Lung Ailments, Highlighting Medical Examination Process",https://t4.ftcdn.net/jpg/19/08/10/05/240_F_1908100551_JaN5GklsTHEC7F0Ids1dasgaKw59DtTQ.jpg,1,1,"Oleksandr",209031060,"Science",Photo,image/jpeg,Standard,6144 x 3504,10 Feb 2026,"health care, patient, hospital, respiratory, therapy, medicals, doctor, nurse, treatment, lung, exam, equipment, monitor, health, professional, assistance, device, breathing, worked, clinical, clinic, medicine, aid, oxygen, mask, disease, diagnosis, care, wellness, check-up, test, procedure, sick, male, female, adult, white, room, indoor, support, help, comfort, technology, science, expertise",https://stock.adobe.com/stock-photo/id/1908100551
1910896837,"Cross-Sectional View of Earth with Aquifer and Waterfall Showing Ground Water Flow, Landscape, Geology, and Hydrology for Environmental Science and Education Use",https://t3.ftcdn.net/jpg/19/10/89/68/240_F_1910896837_V376XxxA4WxekK95htWcmOlW6anq4lKF.jpg,1,1,"Oleksandr",209031060,"Landscapes",Illustration,image/jpeg,Standard,6144 x 3504,12 Feb 2026,"cross, section, earth, waterfall, flow, landscape, geology, hydrology, science, education, environmental, resource, project, illustration, layer, dirtied, rock, nature, diagram, level, underground, formation, study, river, stream, grass, cliff, sediment, water, stone, terrain, land, strata, diagrammatic, profile, educational, geologic, system, ecological, view",https://stock.adobe.com/stock-photo/id/1910896837
1904785962,"Relaxing Beauty Ritual: Woman Receiving Luxurious Gold Facial Mask Treatment with Orchids and Candles in Spa, Radiating Wellness and Serenity, Self Care",https://t4.ftcdn.net/jpg/19/04/78/59/240_F_1904785962_bXhz5bgKuBTQPLAckxW9cj2xicAAUye0.jpg,1,1,"Oleksandr",209031060,"Lifestyle",Photo,image/jpeg,Standard,6144 x 3504,7 Feb 2026,"woman, facial, mask, gold, spa, treatment, beauty, wellness, relaxation, luxury, lifestyle, self, care, serenity, orchid, candle, indoor, robe, towel, resting, lying, eye, closed, skin, clean, female, person, attractive, health, well-being, pampering, radiant, glowing, rejuvenation, calm, peaceful, rest, shelf, lotion, cream, cosmetic, product, body, salon",https://stock.adobe.com/stock-photo/id/1904785962
1914162225,"Focused Industry Worker in Safety Gear Inspecting Factory Machinery, Ensuring Workplace Safety and Productivity with Diligence and Expertise Amidst a Manufacturing Setting",https://t3.ftcdn.net/jpg/19/14/16/22/240_F_1914162225_Dap122yvOIftNVzbGhscWGly464T2PJ8.jpg,1,1,"Oleksandr",209031060,"Industry",Illustration,image/jpeg,Standard,6144 x 3504,15 Feb 2026,"men at work, industry, factory, safety, gear, hard hat, vest, earmuffs, goggles, protective, manufacturing, engineer, construction, industrial, plant, uniform, employee, labor, job, occupation, portrait, man, male, adult, serious, inspection, supervision, expertise, skill, competence, orange, yellow, grey, background, machine, metal, production, site, compliance, precaution, sharpened, observe, control, inside, day",https://stock.adobe.com/stock-photo/id/1914162225
1920238628,"Golden sunset glows over a car engine as fresh oil pours from a container, highlighting essential vehicle maintenance against a scenic outdoor backdrop",https://t3.ftcdn.net/jpg/19/20/23/86/240_F_1920238628_aXOrdTTkJQ6vqPMV5QIXk938YESI7t9r.jpg,1,1,"Oleksandr",209031060,"Hobbies and Leisure",Illustration,image/jpeg,Standard,6144 x 3504,20 Feb 2026,"pour, oil, engine, car, maintenance, mechanic, fluid, auto, vehicle, repair, service, sunset, sunrise, gold, light, orange, yellow, glow, day, travel, road, trip, automotive, care, check, liquid, refill, top, up, transport, efficiency, performance, clean, fresh, container, bottle, power, dependability, modern, detail, close, perspective, mechanical",https://stock.adobe.com/stock-photo/id/1920238628
1902160196,"Worker Standing on Yellow Line in Warehouse: Safety First. Focused industrial worker in safety shoes standing on yellow line. Commercial use, perfect for safety themes",https://t4.ftcdn.net/jpg/19/02/16/01/240_F_1902160196_2d0tCt9a1ek8pW38c6yX3WrhSPKCQN41.jpg,1,0.9,"Oleksandr",209031060,"People",Photo,image/jpeg,Standard,6144 x 3504,5 Feb 2026,"men at work, safety, warehouse, yellow, line, shoe, industrial, work, caution, protection, gear, floor, storage, building, indoor, industry, occupation, concrete, standing, alertness, bright, labor, manufacturing, box, shelf, aisle, factory, sharpened, professional, commercial, job, hazard, prevention, duty, uniform, pant, footwear, equipment, facility, distribution, cargo, package, manual, deliver, transport",https://stock.adobe.com/stock-photo/id/1902160196
1894955276,"Serene Lakeside Escape: A Tranquil Bench Awaits Amidst Nature's Embrace, Inviting Moments of Reflection and Peace by the Water's Edge on a Sunny Day",https://t3.ftcdn.net/jpg/18/94/95/52/240_F_1894955276_J9zpB1phNP2MRy5RfVIvR40k6Dptoube.jpg,1,0.8,"Oleksandr",209031060,"Landscapes",Illustration,image/jpeg,Standard,6144 x 3504,30 Jan 2026,"bench, lake, path, water, nature, tranquil, peaceful, serene, landscape, outdoors, day, sunny, grass, tree, sky, cloud, calm, quiet, relaxation, escape, scenic, view, wood, rustic, country, travel, tour tourism, summer, spring, walk, contemplation, lonely, alone, meditation, sunlight, horizon, nobody, vacation, leisure, rest, park, season, fresh",https://stock.adobe.com/stock-photo/id/1894955276
1908093710,"Cracked Globe Earth Shatters: Environmental Crisis, Global Issues, and Symbolic Representation of a Fragile Planet, Destruction and Ecological Concerns",https://t4.ftcdn.net/jpg/19/08/09/37/240_F_1908093710_0Rdf5S13TGfzygkoLKX5Dos3gOMO1g6e.jpg,1,1,"Oleksandr",209031060,"Science",Illustration,image/jpeg,Standard,6144 x 3504,10 Feb 2026,"globe, earth, shatter, break, fragment, destroy, planet, global, environment, climate, change, crisis, damage, fragile, symbol, concept, warning, issue, problem, risk, danger, ecological, concern, geography, earth, surface, texture, brown, blue, beige, rendering, digital, art, illustration, metaphor, pressure, stress, vulnerable, crumbled, impact, sphere, abstract, realistic, future",https://stock.adobe.com/stock-photo/id/1908093710
1915204895,"Assortment of Colorful Car Detailing Pads with Polisher for Vehicle Care & Maintenance: Surface Polishing, Paint Correction, Buffing on Automotive Surfaces",https://t3.ftcdn.net/jpg/19/15/20/48/240_F_1915204895_qBOzC17uPQaQeRoxCBg1zsnItNvZHaPl.jpg,1,1,"Oleksandr",209031060,"Hobbies and Leisure",Illustration,image/jpeg,Standard,6144 x 3504,16 Feb 2026,"pad, polishing, car, detail, detailing, vehicle, auto, automotive, tool, maintenance, care, surface, paint, restoration, correction, machine, equipment, accessory, foam, abrasive, clean, cleaning, restore, repair, orange, blue, red, grey, round, circular, texture, waffle, pattern, bright, studio, shot, close, up, nobody, object, industry, professional, treatment",https://stock.adobe.com/stock-photo/id/1915204895
1902165629,"Blue Liquid Cooling System Inside Computer Case, Innovative Technology for High Performance, Modern Design for PC Cooling, Gaming Setup, Overclocking, Efficient",https://t3.ftcdn.net/jpg/19/02/16/56/240_F_1902165629_4oUjaPUDRg8AWYyaN9crlhShWthpa6QH.jpg,1,0.9,"Oleksandr",209031060,"Industry",Illustration,image/jpeg,Standard,6144 x 3504,5 Feb 2026,"cooling, system, liquid, computer, technology, blue, coolant, tube, fitting, performance, hardware, innovation, modern, close, up, component, internal, desktop, gaming, setup, efficient, design, case, electronic, equipment, water, central processing unit, heat, metal, silver, machine, engineering, solution, power, improvement, connection, build, part, upgrade, inside, clear, vibrant, flow",https://stock.adobe.com/stock-photo/id/1902165629
1873918837,"A baker's hands gently press and shape a circle of pie dough on a floured surface, showcasing the careful preparation and artistry involved in creating a homemade pastry.",https://t3.ftcdn.net/jpg/18/73/91/88/240_F_1873918837_Bc1VXkOwqhp8VALLWK9gZoaxKLpT3AwJ.jpg,1,0.5,"Oleksandr",209031060,"Food",Illustration,image/jpeg,Standard,5824 x 3264,12 Jan 2026,"baking, dough, flour, hand, pastry, pie, rolling, shaping, skill, surface, table, wood, kitchen, cooking, homemade, rustic, craft, culinary, food, preparation, ingredient, kneading, receipe, traditional, artisan, closeup, detail, warm, texture, grain, wooden bowl, culinary arts, food photography, rolling pin, oven, bread, sugar, butter, spoon",https://stock.adobe.com/stock-photo/id/1873918837
1899610992,"Donation of Food to Those in Need: A Generous Hand Offers a Container of Food Above a Bag Full of Groceries in an Outdoor Setting on a Sunny Day, Sharing Kindness and Charity",https://t4.ftcdn.net/jpg/18/99/61/09/240_F_1899610992_PAbVDM5SzeRZxGw1tY2npbV5G99MC4DB.jpg,1,0.8,"Oleksandr",209031060,"Food",Photo,image/jpeg,Standard,6144 x 3504,3 Feb 2026,"donate, food, generosity, kindness, charity, help, wants, person, hand, grocery, bag, apple, vegetable, sun, share, support, community, care, give, receive, poor, poverty, meal, nourishment, healthy, lifestyle, open, air, service, volunteer, aid, assist, humanitarian, relief, crisis, hope, assistance, donation, package, deliver, brown, green, red, orange",https://stock.adobe.com/stock-photo/id/1899610992
1911794050,"Coal-Laden Train Wagons in Industrial Landscape: A Visual Representation of Energy Production, Transportation, and the Raw Materials Powering Modern Industry",https://t3.ftcdn.net/jpg/19/11/79/40/240_F_1911794050_QNmYNdN5N4jjk6q8pubDASQ049TlkPc9.jpg,1,1,"Oleksandr",209031060,"Industry",Illustration,image/jpeg,Standard,6144 x 3504,13 Feb 2026,"coal, train, wagon, railroad, industry, transportation, energy, power, resource, fuel, mine, mining, raw, material, cargo, freight, rust, rusted, industrial, landscape, pile, black, brown, metallic, steel, rail, track, deliver, ship, export, import, load, infrastructure, commodity, economy, trade, supply, demand, production, station, yard, site, day",https://stock.adobe.com/stock-photo/id/1911794050
1920253206,"Close-up of a broken and leaking sink trap, with water spraying out as a person attempts to fix it with an adjustable wrench under a kitchen counter",https://t3.ftcdn.net/jpg/19/20/25/32/240_F_1920253206_GPuA5vDbk6K6JKA8Ei0vnRzgcd28NTLZ.jpg,1,1,"Oleksandr",209031060,"Industry",Illustration,image/jpeg,Standard,6144 x 3504,20 Feb 2026,"leak, pipe, water, plumbing, repair, broken, sink, wrench, hand, plumber, damage, crisis, urgent, home, house, kitchen, maintenance, problem, drip, wet, splash, liquid, fix, tool, adjustable, mess, dirty, indoor, domestic, drain, trap, faucet, brown, white, silver, concept, detail, close, up, utility, emergency, service, work, pvc",https://stock.adobe.com/stock-photo/id/1920253206
1881481665,"Kitten Gazing at Lion Reflection: A Tale of Self-Perception, Aspiration, and Dreaming Big in a Wood-Framed Mirror of Identity, A Journey of Growth and Transformation",https://t3.ftcdn.net/jpg/18/81/48/16/240_F_1881481665_ddPUSGfT5npvotUufQLaPkJSFapDdP9m.jpg,4,2.4,"Oleksandr",209031060,"Animals",Photo,image/jpeg,Standard,5824 x 3264,19 Jan 2026,"kitten, lion, mirror, animal, cat, dream, believe, aspire, courage, confidence, growth, transformation, power, strength, future, imagine, envision, desire, motivation, success, potential, self, identity, wood, frame, orange, ginger, portrait, domestic, felino, mammal, look, stare, gaze, ambition, hope, determination, leadership, wildlife, inspiration, esteem, purpose, vision, sharpened",https://stock.adobe.com/stock-photo/id/1881481665
1925510795,"Sunlit underwater seascape with vibrant marine life: schools of fish swim amongst artificial reef structures, creating a thriving subaquatic ecosystem",https://t4.ftcdn.net/jpg/19/25/51/07/240_F_1925510795_hwcz8sGiRRIBzsohLEWWX5uTNa04yQ3e.jpg,1,1,"Oleksandr",209031060,"Landscapes",Illustration,image/jpeg,Standard,6144 x 3504,24 Feb 2026,"underwater, ocean, sea, fish, school, reef, coral, structure, aquatic, marin, wildlife, nature, animal, habitat, ecosystem, environment, conservation, sunlight, ray, light, tropical, clear, blue, water, sand, ocean floor, colourful, vibrant, peaceful, tranquil, beautiful, serene, explore, adventure, discovery, journey, background, exotic, travel, vacation, calm, wonder, biodiversity",https://stock.adobe.com/stock-photo/id/1925510795
1911778861,"Victorious Team Celebration: Business Professionals Holding Trophy Amidst Confetti Showcasing Success, Achievement, and Collaborative Triumph in Modern Office",https://t3.ftcdn.net/jpg/19/11/77/88/240_F_1911778861_HiYHjLTJu6ATvJnauD6fqelEex8Av8CJ.jpg,1,1,"Oleksandr",209031060,"Business",Illustration,image/jpeg,Standard,6144 x 3504,13 Feb 2026,"team, trophy, success, achievement, business, celebration, confetti, professional, diverse, people, office, succeed, victory, happiness, joy, togetherness, collaboration, teamwork, corporate, agreements, adult, excited, leadership, motivation, reward, winner, cheerful, finance, executive, meeting, strategy, marketing, sale, goal, support, opportunity, employee, entrepreneur, economy, leader, solution, celebrate, work, progress",https://stock.adobe.com/stock-photo/id/1911778861
1919558896,"Baggage Claim Area in a Modern Airport Terminal: Passengers Awaiting Luggage Arrival with Natural Light and Large Windows, Captured from a High Angle View",https://t3.ftcdn.net/jpg/19/19/55/88/240_F_1919558896_oJko0HhipwItxAk5QAZRPMJ2AMoAAzax.jpg,1,1,"Oleksandr",209031060,"Buildings and Architecture",Illustration,image/jpeg,Standard,6144 x 3504,19 Feb 2026,"aerodrome, baggage, claim, carousel, baggage, travel, terminal, people, wait, arrival, departure, journey, transportation, modern, indoor, window, light, suitcase, vacation, holiday, business, trip, passenger, high, angle, large, view, carry, belt, collection, area, internationally, tour tourism, bag, facility, await, connect, site, location, arrival, traveling, conveyer, system, inside",https://stock.adobe.com/stock-photo/id/1919558896
1891216557,"Gavel And Wheelchair Symbolizing Justice For Disability Rights Litigation In A Courthouse During Sunset, Highlighting Themes Of Fairness, Equality, And Advocacy",https://t4.ftcdn.net/jpg/18/91/21/65/240_F_1891216557_h5UkoxUpkqnqntOpqG4VvTfpzjOearwT.jpg,2,1.4,"Oleksandr",209031060,"Hobbies and Leisure",Illustration,image/jpeg,Standard,4096 x 2336,27 Jan 2026,"gavel, wheelchair, law, disability, justice, legal, right, advocacy, sunset, court, courthouse, equality, fairness, inclusion, accessible, health care, judgement, decision, desk, office, window, legislation, policy, reform, orange, gold, silhouette, dark, shadow, wood, table, paper, document, medicine, support, help, accessibility, disabled, handicap, aid, chair, symbol, hope, future",https://stock.adobe.com/stock-photo/id/1891216557
1910883608,"Robotic Arm Precisely Dispensing Colorful Liquids into Multiwell Plate for Pharmaceutical and Biomedical Research in Advanced Laboratory Setting for Scientific Innovation",https://t3.ftcdn.net/jpg/19/10/88/36/240_F_1910883608_xPpHI619yNtQU8TojmcC7zwLx82SBKN1.jpg,1,1,"Oleksandr",209031060,"Science",Illustration,image/jpeg,Standard,6144 x 3504,12 Feb 2026,"robot, arm, dispense, liquid, plate, research, laboratory, automation, science, innovation, precision, medicals, technology, pharmaceutical, biomedical, colourful, chemistry, experiment, testing, analysis, sample, solution, device, equipment, clinical, diagnosis, treatment, discovery, development, health care, modern, futuristic, analytic, chemical, biological, engineered, manufacturing, process, production, robotic, robotic, mechanized, automatic, assay, investigation",https://stock.adobe.com/stock-photo/id/1910883608
1848196301,"Safety first, but water damage prevails. A yellow hard hat floats in a flooded warehouse, with a forklift parked in the background. A testament to unforeseen hazards.",https://t4.ftcdn.net/jpg/18/48/19/63/240_F_1848196301_L1LoThXESqNHg9xdW0UpUwUg354Ne952.jpg,1,0.4,"Oleksandr",209031060,"Transport",Illustration,image/jpeg,Standard,5824 x 3264,17 Dec 2025,"water damage, safety equipment, forklift, inventory, hazard, emergency, storage, logistic, protection, water, helmet, safety, industry, accident, flooding, box, merchandise, stacked, shelf, yellow, hard hat, business, operation, supply, building, shelving, equipment, salvage",https://stock.adobe.com/stock-photo/id/1848196301
1910891358,"Focused Analyst Overseeing Global Data on Monitors in Dark Room with Colleagues, Ensuring Strategic Responses and High Tech Surveillance, Control, and Command",https://t4.ftcdn.net/jpg/19/10/89/13/240_F_1910891358_hH00EEYU1Zfzpx3aaF3Ux01UmIQ04YuJ.jpg,1,1,"Oleksandr",209031060,"People",Illustration,image/jpeg,Standard,6144 x 3504,12 Feb 2026,"analyst, monitor, map, screen, dark, room, colleague, desk, sharpened, control, strategy, surveillance, security, command, center, global, earth, information, technology, datum, military, operation, intelligence, analysis, soldier, work, concentration, high, tech, equipment, communication, listening, system, network, planning, headset, uniform, response, serious, male, man, indoor, mission, monitoring, observation",https://stock.adobe.com/stock-photo/id/1910891358
1914159317,"Comfortable Airplane Interior with Window View of Clouds for Travel and Relaxation Experience. Modern Aircraft Seating and Design for Business or Leisure Journeys",https://t4.ftcdn.net/jpg/19/14/15/93/240_F_1914159317_c1EyAYaTRMCeHfCnDaCvRgC9ZffiXyta.jpg,1,1,"Oleksandr",209031060,"Transport",Illustration,image/jpeg,Standard,6144 x 3504,15 Feb 2026,"aeroplane, interior, seat, window, cloud, travel, comfort, aviation, journey, sky, relaxation, modern, design, business, leisure, transport, aircraft, voyage, air, view, vacation, lifestyle, cabin, passenger, flight, fly, table, armrest, life events, adventure, blue, white, grey, sunlight, empty, serene, destination, escape, transportation, departure, arrival, tour tourism, daylight, contemplate",https://stock.adobe.com/stock-photo/id/1914159317
1911788869,"Manhole Investigation: Technician Inspecting Underground Infrastructure with Advanced Camera System for Maintenance and Repair, Ensuring Urban System Integrity",https://t3.ftcdn.net/jpg/19/11/78/88/240_F_1911788869_I6H4Wy2nwO5NNne99ATs0DH0ebzgPstv.jpg,2,2,"Oleksandr",209031060,"Industry",Illustration,image/jpeg,Standard,6144 x 3504,13 Feb 2026,"manhole, investigation, technician, inspect, underground, infrastructure, camera, system, maintenance, repair, urban, integrity, city, street, precision, dedication, men at work, job, inspection, equipment, technology, service, male, adult, industry, expertise, engineer, monitor, device, view, work, outdoors, safety, cone, uniform, utility, professional, expert, analyser, sidewalk, road, pipe, access, sewer",https://stock.adobe.com/stock-photo/id/1911788869
1914176638,"Elegant Woman in Gown at Premiere: A Captivating Back View Amidst Paparazzi's Flashing Lights on Red Carpet, Embodiment of Glamour, Fame and Public Acclaim",https://t3.ftcdn.net/jpg/19/14/17/66/240_F_1914176638_dximiNgx36e2moy8Q81fOmBDuHhIhbe1.jpg,1,1,"Oleksandr",209031060,"People",Photo,image/jpeg,Standard,7176 x 3798,15 Feb 2026,"woman, gown, premiere, red, carpet, paparazzi, camera, flash, light, back, view, glamour, excitement, show, business, event, elegance, fashion, style, public, acclaim, celebrity, attendance, evening, dress, coiffure, bun, crowd, press, media, photo, success, achievement, entertainment, exposure, posing, facing, looking, standing, indoor, formal, gathering, arrival, attractive",https://stock.adobe.com/stock-photo/id/1914176638
1911777881,"Arid Landscape: Cracked Earth and Barren Trees Under a Clear Blue Sky, Illustrating Drought, Desertification, and the Impact of Climate Change in Nature",https://t3.ftcdn.net/jpg/19/11/77/78/240_F_1911777881_FjvQtY9u1lOIZ8vs5ZEVXHWCyX0jrefE.jpg,1,1,"Oleksandr",209031060,"Travel",Illustration,image/jpeg,Standard,6144 x 3504,13 Feb 2026,"arid, landscape, cracked, earth, barren, tree, sky, drought, desertification, climate, change, environment, nature, desolate, panorama, symbol, contrast, impact, dehydration, dry, heat, global, warming, weather, disaster, scenery, outdoors, wasteland, terrain, brown, blue, orange, yellow, horizon, mountain, hill, erosion, dirtied, ground, countryside, rural, vista, lifeless, death, apocalypse",https://stock.adobe.com/stock-photo/id/1911777881
1811893046,"Rustic wood table with blurred cozy living space. Sunlight streams through the window accenting couch and plants. Perfect for product display or lifestyle scene.",https://t3.ftcdn.net/jpg/18/11/89/30/240_F_1811893046_bb20Wz0Iu9NSrl6vHZkN9fDxQpDxODtx.jpg,28,7.7,"Oleksandr",209031060,"Buildings and Architecture",Illustration,image/jpeg,Standard,5824 x 3264,21 Nov 2025,"wood table, rustic, living room, cosy, blurred background, sunlight, window, couch, plant, interior, furniture, home decor, natural light, indoor, tabletop, house, domestic, relaxation, comfort, simple, style, design, modern, elegant, minimalist, neutral, warm, daylight, background, space, empty, lifestyle, display, scene, room, decorative, still life, composition, home, table, interior design",https://stock.adobe.com/stock-photo/id/1811893046
